	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	190	222.806	0	-0.0145481	3.29795	0.238859	(-122.445,-131.693,170.257)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-77.6158	-24.9516	163.494	0.348993	0.912447	0.283778	3.21607	Si
-76.5474	-22.1584	164.363	0.348993	0.912447	0.283778	3.18897	Si
-75.0042	-18.1237	165.618	0.397732	0.950361	0.0838622	3.14959	Si
-72.9451	-13.2035	166.052	0.308185	0.982069	0.0872585	3.10308	Si
-71.5048	-8.6138	166.46	0.279673	0.979087	0.146203	3.06067	Si
-69.6283	-2.04449	167.441	0.323478	0.963522	0.154391	2.9992	Si
-69.5877	-1.92379	167.46	0.301179	0.96385	0.181468	2.99804	Si
-69.4821	-1.58576	167.524	0.319545	0.946746	0.219923	2.99478	Si
-68.5777	1.09384	168.146	0.266273	0.966226	0.20856	2.96846	Si
-68.197	2.47528	168.444	0.230209	0.975654	0.20761	2.95508	Si
-67.2165	6.6309	169.328	0.219996	0.990581	0.150404	2.9151	Si
-66.6543	9.16231	169.713	0.314243	0.959802	0.171177	2.89089	Si
-66.3454	10.1057	169.881	0.293277	0.971042	0.151756	2.88153	Si
-66.0431	11.1065	170.037	0.337942	0.962459	0.124715	2.87169	Si
-65.3945	12.9539	170.277	0.247946	0.994115	0.0968062	2.85331	Si
-64.4314	16.8151	170.653	-0.120315	-0.136667	-0.966459	2.81597	Si
-64.5327	16.7001	169.839	-0.0918972	-0.14644	-0.969086	2.80781	Si
-64.935	16.0591	165.597	-0.105096	-0.171642	-0.961599	2.76527	Si
-64.9399	16.051	165.552	-0.0889546	0.0639015	-0.980098	2.7648	Si
-65.2034	16.2402	162.649	-0.428832	-0.974395	-0.0100525	2.73571	Si
-65.8917	14.6763	162.633	-0.491717	-0.948392	0.013752	2.71983	Si
-70.6389	5.52001	162.766	-0.483886	-0.957379	0.0417681	2.62394	Si
-71.0923	4.62307	162.805	-0.515832	-0.953273	0.149315	2.61441	Si
-71.5667	3.74639	162.942	-0.610865	-0.895795	0.158302	2.60502	Si
-72.2367	2.76381	163.116	-0.663337	-0.876813	0.33179	2.59381	Si
-72.6365	2.23537	163.316	-0.708551	-0.84565	0.369511	2.58763	Si
-75.9467	-1.71537	165.042	-0.662117	-0.871267	0.301696	2.53963	Si
-76.7165	-2.72831	165.393	-0.613031	-0.902867	0.274451	2.52754	Si
-78.0199	-4.64798	165.977	-0.633363	-0.885822	0.254268	2.50535	Si
-80.5818	-8.23105	167.005	0.292416	-0.721371	-0.803843	2.46288	Si
-79.8055	-10.1462	164.871	-0.435079	-0.667021	-0.710339	2.43469	Si
-80.6744	-11.4783	163.452	-0.313802	-0.85142	-0.554467	2.41331	Si
-81.8243	-14.5983	161.421	-0.289875	-0.876584	-0.52903	2.37386	Si
-81.969	-15.036	161.156	-0.279858	-0.918382	-0.463279	2.36843	Si
-82.766	-17.6514	159.837	-0.263755	-0.921764	-0.465765	2.33738	Si
-82.771	-17.6688	159.828	-0.68445	-0.763119	-0.287363	2.33718	Si
-83.1662	-18.1094	159.662	-0.679849	-0.756971	-0.30277	2.33083	Si
-85.2816	-20.4647	158.72	-0.648636	-0.809863	-0.257862	2.29654	Si
-86.365	-21.8174	158.29	-0.704392	-0.867566	-0.00996554	2.27796	Si
-89.3291	-25.4683	158.248	-0.814991	-0.735012	-0.05151	2.23088	Si
-89.5843	-25.6984	158.231	-0.84543	-0.754987	0.0552562	2.22733	Si
-89.617	-25.7276	158.234	-0.929787	-0.594937	-0.00370691	2.22689	Si
-91.1563	-26.7125	158.227	-0.905327	-0.644954	0.018799	2.20809	Si
-91.6211	-27.0436	158.237	-0.87832	-0.657034	-0.0187401	2.20223	Si
-92.1657	-27.4511	158.226	-0.810438	-0.672823	-0.120662	2.19513	Si
-92.3979	-27.6438	158.191	-0.829136	-0.675074	-0.0816438	2.19185	Si
-93.2138	-28.3081	158.111	-0.824731	-0.71332	-0.0241205	2.18056	Si
-101.148	-35.1701	157.879	-0.86087	-0.696269	0.0212413	2.06979	Si
-102.995	-36.664	157.924	-0.926062	-0.62944	0.0558703	2.04422	Si
-107.867	-39.9759	158.218	-0.94403	-0.602079	0.0560518	1.98102	Si
-109.988	-41.3285	158.344	-0.141497	-1.00232	0.27071	1.95347	Si
-110.195	-42.7959	158.74	-0.0583147	-1.04029	0.0855753	1.93536	Si
-110.313	-44.9038	158.914	-0.172308	-1.02969	0.0111288	1.91014	Si
-111.021	-49.1354	158.959	-0.141584	-1.03438	0.0257174	1.85855	Si
-111.056	-49.3886	158.966	-0.0366778	-1.04171	0.0579812	1.85542	Si
-111.221	-54.0741	159.227	-0.0901631	-1.03906	0.0413201	1.79789	Si
-111.343	-55.4762	159.282	-0.183604	-0.96921	0.354295	1.78028	Si
-111.354	-55.5346	159.304	-0.509064	-0.844762	0.341253	1.77949	Si
-112.459	-57.3693	160.045	0.00819654	-0.961431	-0.244893	1.75095	Si
-112.444	-59.2222	159.573	0.329987	-0.930311	0.114012	1.72537	Si
-112.396	-59.3574	159.589	0.255327	-0.953353	0.121913	1.72343	Si
-112.373	-59.4435	159.6	0.0145033	-0.928251	0.354069	1.72221	Si
-112.35	-60.8706	160.145	-0.0288783	-0.901077	0.417606	1.70159	Si
-112.407	-62.6461	160.968	-0.106307	-0.874589	0.459858	1.67496	Si
-112.456	-63.0495	161.18	-0.110462	-0.637641	0.760716	1.66866	Si
-112.697	-64.4382	162.837	-0.0370104	-0.752943	0.652058	1.63886	Si
-113.004	-70.6872	168.248	0.270428	0.553934	0.757909	1.52398	Si
-112.777	-70.2219	168.885	-0.510591	0.65168	0.53754	1.51182	Si
-112.838	-70.1433	168.95	-0.440241	0.631438	0.613136	1.51006	Si
-112.88	-70.0837	169.007	-0.288432	0.9159	0.22682	1.50868	Si
-113.62	-67.7331	169.59	-0.277755	0.901508	0.278109	1.47127	Si
-113.648	-67.6436	169.617	-0.377166	0.834557	0.344441	1.4698	Si
-114.164	-66.5016	170.089	-0.404863	0.878347	0.210703	1.44953	Si
-114.311	-66.182	170.165	0.376506	0.833745	0.457044	1.4441	Si
-114.278	-66.1084	170.206	0.122159	0.768868	0.654216	1.44278	Si
-114.241	-65.8728	170.406	0.156633	0.725869	0.694477	1.43818	Si
-113.286	-61.4478	174.64	0.473938	0.889842	0.135094	1.34666	Si
-113.091	-61.0818	174.695	0.39331	0.87332	0.275106	1.34023	Si
-113.042	-60.974	174.729	0.305229	0.875001	0.349386	1.33829	Si
-112.497	-59.4109	175.353	0.145793	0.876169	0.432683	1.31027	Si
-112.423	-58.9675	175.572	0.0929035	0.881507	0.436413	1.30223	Si
-112.281	-57.614	176.242	-0.0256665	0.855783	0.493532	1.27774	Si
-112.368	-54.6979	177.924	-0.0360468	0.879956	0.44835	1.22276	Si
-112.395	-54.0375	178.261	0.316811	0.888307	0.297715	1.21033	Si
-111.958	-52.8128	178.671	0.322985	0.817849	0.430774	1.18735	Si
-111.179	-50.8396	179.71	0.279882	0.852114	0.396768	1.14669	Si
-110.802	-49.6932	180.244	0.292738	0.804513	0.470948	1.12354	Si
-109.958	-47.3717	181.603	0.373099	0.678845	0.585592	1.07329	Si
-106.553	-41.1768	186.947	0.635873	0.592882	0.446473	0.910093	Si
-106.302	-40.943	187.123	0.575368	0.657573	0.439169	0.902347	Si
-105.763	-40.3271	187.534	0.168761	0.892673	0.3756	0.883863	Si
-105.61	-39.5151	187.876	0.478304	0.808248	0.304716	0.865702	Si
-104.575	-37.7661	188.535	0.63839	0.733256	0.231823	0.822003	Si
-104.454	-37.6269	188.579	0.615212	0.778082	0.184766	0.81806	Si
-104.293	-37.424	188.628	0.615212	0.778082	0.184766	0.812628	Si
-104.089	-37.1656	188.689	0.75158	0.730704	0.0293956	0.805686	Si
-104.036	-37.1147	188.691	0.530238	0.799958	0.24124	0.804221	Si
-103.691	-36.5929	188.848	0.614662	0.689625	0.311123	0.790509	Si
-102.753	-35.5411	189.323	0.491591	0.693833	0.43732	0.758149	Si
-102.522	-35.2142	189.529	0.35249	0.747764	0.476534	0.747923	Si
-102.493	-35.1533	189.568	0.356032	0.724108	0.506353	0.746145	Si
-102.282	-34.7239	189.868	0.313404	0.823148	0.376071	0.733166	Si
-101.915	-33.7608	190.308	0.0893962	0.819195	0.486508	0.707325	Si
-101.842	-33.089	190.707	0.162508	0.830461	0.447907	0.68887	Si
-101.389	-30.7749	191.955	0.120739	0.873578	0.375069	0.625289	Si
-101.236	-29.6725	192.428	0.422066	0.876056	-0.00255536	0.595036	Si
-101.081	-29.3505	192.428	0.317943	0.914755	0.0272254	0.586005	Si
-100.91	-28.8567	192.442	0.370583	0.893832	0.0335459	0.57264	Si
-100.581	-28.0643	192.472	0.24635	0.904955	0.177403	0.55044	Si
-100.555	-27.9684	192.491	0.204774	0.929535	0.105676	0.547736	Si
-100.464	-27.5531	192.538	0.167594	0.861811	0.35793	0.536304	Si
-100.35	-26.9663	192.782	0.0706694	0.826815	0.45737	0.518706	Si
-100.245	-25.7482	193.455	-0.136176	0.701166	0.627024	0.480019	Si
-100.367	-25.1237	194.014	-0.471465	0.652921	0.516758	0.455768	Si
-101.428	-23.6537	195.177	-0.698241	0.516493	0.42112	0.393007	Si
-102.042	-23.1993	195.548	-0.773716	0.368813	0.441815	0.366842	Si
-102.646	-22.9115	195.893	-0.80313	0.393286	0.344069	0.342959	Si
-102.689	-22.8906	195.911	0.967135	0.0566722	-0.120346	0.341287	Si
-102.415	-22.8746	195.877	-0.128208	-0.434305	-0.83165	0.332375	Si
-102.505	-23.1788	195.294	-0.177732	-0.701535	-0.596592	0.310064	Si
-102.509	-23.195	195.281	-0.132723	-0.76704	-0.524215	0.309308	Si
-102.558	-23.4746	195.09	0.64616	-0.29525	-0.674365	0.297373	Si
-102.336	-23.5759	194.858	0.357019	-0.377323	-0.878464	0.285966	Si
-101.937	-23.998	193.875	0.176002	-0.198035	-0.999313	0.248248	Si
-101.652	-24.3179	192.261	0.152736	-0.289952	-0.972395	0.191009	Si
-101.568	-24.4769	191.728	0.0127312	-0.389103	-0.948497	0.16994	Si
-101.564	-24.6278	191.36	-0.0783341	0.254354	-0.989044	0.154562	Si
-101.567	-24.6167	191.317	0.307053	-0.711313	-0.355169	0.152791	Si
-101.449	-24.8888	191.181	-0.0188534	0.587859	0.618926	0.137226	Si
-101.463	-24.4775	191.614	-0.0945242	0.493614	0.691455	0.108066	Si
-101.471	-24.4318	191.678	-0.30806	0.299516	0.752152	0.104038	Si
-101.814	-24.0988	192.514	0.266999	-0.0890158	-0.845199	0.0553701	Si
-101.782	-24.1093	192.415	0.266999	-0.0890158	-0.845199	0.05	Si
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	92

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	160	317.692	0	-0.0144635	3.29257	0.185536	(-3.89066,59.9756,241.429)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.220904	0.103198	0	0	0	1	5	BN
-0.220904	0.103198	1.00401	0.0448701	0.0700645	0.996533	4.9947	BN
0.0914092	0.590875	7.94027	0.033975	0.0478914	0.998705	4.95791	BN
0.243322	0.805012	12.4058	0.0352374	0.0791704	0.995691	4.93413	BN
0.383654	1.12031	16.3711	0.0381707	0.0133747	0.999291	4.91288	BN
0.833131	1.2778	28.1382	0.0419443	0.0530973	0.983555	4.84984	BN
1.05953	1.5644	33.4471	0.121894	0.0501027	0.970674	4.82065	BN
2.0892	1.98763	41.6466	0.131089	-0.0213399	0.978212	4.77475	BN
2.17525	1.97362	42.2887	0.131425	-0.0178636	0.960285	4.77116	BN
4.11904	1.70941	56.4914	0.138079	0.0365343	0.967768	4.69015	BN
4.50494	1.81152	59.1961	0.126461	0.0541097	0.974421	4.67464	BN
4.66641	1.88061	60.4403	0.143481	0.0480142	0.961879	4.66754	BN
7.11092	2.69863	76.8279	0.148612	0.0945133	0.927466	4.57262	BN
7.85805	3.17379	81.4907	0.166876	0.0935422	0.918186	4.54417	BN
9.4488	4.06548	90.2434	0.181952	0.083645	0.911915	4.48995	BN
11.3955	4.96041	100	0.181952	0.083645	0.911915	4.43261	Si
14.1965	6.24805	114.038	0.163569	0.0735572	0.925683	4.32393	Si
14.2889	6.28959	114.561	0.149329	0.171795	0.891841	4.31987	Si
14.9528	7.05335	118.526	0.137829	0.210958	0.882304	4.2879	Si
15.3047	7.59203	120.779	0.220459	0.00879151	0.905445	4.26944	Si
16.0276	7.62085	123.748	0.221129	-0.0178902	0.910316	4.24566	Si
21.7019	7.16178	147.107	0.221317	-0.0116412	0.905256	4.05882	Si
22.2926	7.13071	149.523	0.223821	0.0382109	0.908796	4.03875	Si
22.6779	7.1965	151.088	0.223766	0.0073733	0.922775	4.02576	Si
24.2458	7.24817	157.553	0.221118	0.0764511	0.913389	3.97277	Si
24.2531	7.25069	157.584	0.215753	0.0902472	0.914024	3.97252	Si
24.3033	7.27166	157.796	0.215753	0.0902472	0.914024	3.97075	Si
24.5947	7.39357	159.031	0.190176	0.170792	0.90181	3.96043	Si
24.7378	7.52207	159.709	0.178839	0.175979	0.904197	3.95468	Si
25.2845	8.06007	162.474	0.16316	0.111513	0.925237	3.93126	Si
25.9631	8.52381	166.321	0.19847	0.0452782	0.927101	3.89928	Si
26.7555	8.70458	170.023	0.1904	0.103396	0.911166	3.8684	Si
28.4849	9.64373	178.299	0.15346	0.128733	0.921935	3.79774	Si
28.8678	9.96499	180.599	0.097129	0.169168	0.925484	3.77807	Si
29.3947	10.8827	185.62	0.114467	0.147753	0.927801	3.73516	Si
29.5623	11.099	186.979	0.0445835	0.492879	0.775616	3.72348	Si
29.9754	15.6659	194.165	0.0571026	0.535519	0.745857	3.64943	Si
30.0391	16.263	194.997	0.0116875	0.588872	0.706947	3.64039	Si
30.0522	16.9253	195.792	0.0305524	0.572182	0.72001	3.63126	Si
30.341	22.3332	202.597	0.0600329	0.54985	0.735507	3.55438	Si
31.0629	28.9453	211.442	0.0207276	0.621653	0.678419	3.45509	Si
31.1022	30.1232	212.727	0.175133	0.636379	0.644266	3.43913	Si
31.229	30.5839	213.194	0.170006	0.583788	0.693602	3.43301	Si
31.7099	32.2355	215.156	0.0956885	0.594454	0.699408	3.40908	Si
31.72	32.298	215.229	0.124724	0.59324	0.695928	3.40818	Si
33.995	43.119	227.923	0.110617	0.549731	0.733258	3.25308	Si
34.0344	43.3144	228.184	0.0986196	0.515174	0.759823	3.24996	Si
34.0649	43.474	228.419	0.0925148	0.496354	0.773147	3.24724	Si
34.3466	44.9853	230.774	-0.0197824	0.55518	0.739077	3.22046	Si
34.2731	47.0473	233.519	0.00443285	0.565268	0.731704	3.18761	Si
34.2803	47.9583	234.698	0.0131599	0.610876	0.693977	3.17325	Si
34.3244	50.0072	237.025	-0.0306276	0.607217	0.69683	3.14328	Si
34.2744	50.9976	238.162	0.145678	0.463412	0.78941	3.12861	Si
34.5424	51.8498	239.614	0.152094	0.444361	0.799495	3.11201	Si
35.1844	53.7255	242.989	-0.0402968	0.231067	0.896464	3.07378	Si
35.0331	54.593	246.354	-0.0423455	0.269103	0.885443	3.03949	Si
35.0002	54.8018	247.041	-0.0382323	0.160892	0.911935	3.03234	Si
34.976	54.9038	247.619	0.0529152	0.155896	0.912424	3.0265	Si
35.2047	55.5775	251.562	0.0054859	0.120131	0.919468	2.9866	Si
35.2217	55.9491	254.406	-0.375082	-0.0908622	0.851224	2.95778	Si
34.4318	55.7577	256.199	-0.37705	-0.0868516	0.862192	2.93803	Si
33.5929	55.5645	258.117	-0.367925	-0.125893	0.913025	2.91706	Si
33.3763	55.4904	258.655	-0.370939	-0.116281	0.908363	2.91149	Si
33.2033	55.4361	259.078	-0.366365	-0.0924358	0.823037	2.90706	Si
30.8952	54.8538	264.263	-0.3644	-0.096686	0.814994	2.84727	Si
28.3734	54.1847	269.903	-0.291765	-0.327084	0.812966	2.78064	Si
28.072	53.8468	270.743	-0.281831	-0.340934	0.807488	2.77053	Si
27.9183	53.6608	271.184	-0.305838	-0.337837	0.788367	2.76518	Si
25.9602	51.4979	276.231	-0.333678	-0.138404	0.897729	2.70231	Si
24.092	50.723	281.257	-0.364555	-0.0540771	0.844708	2.64645	Si
23.9649	50.7041	281.552	-0.349574	0.449696	0.553544	2.64292	Si
23.748	50.9831	281.895	-0.364689	0.480287	0.513822	2.63664	Si
21.2074	54.329	285.475	-0.55198	0.244992	0.544357	2.56598	Si
18.2557	55.6391	288.386	-0.502598	0.312936	0.571382	2.51073	Si
15.4352	57.3952	291.592	-0.514815	0.316034	0.552122	2.4519	Si
15.2107	57.5331	291.833	-0.523314	0.334921	0.523259	2.44725	Si
14.739	57.8349	292.305	-0.553052	0.339727	0.474575	2.43764	Si
12.8906	58.9704	293.891	-0.571202	0.321426	0.463675	2.4019	Si
11.5242	59.7393	295	-0.52412	0.436657	0.420049	2.37607	Si
6.42156	63.9904	299.089	-0.554618	0.434552	0.382483	2.27016	Si
5.02586	65.084	300.052	-0.506434	0.5141	0.355702	2.24195	Si
2.52059	67.6272	301.812	-0.540505	0.493797	0.338513	2.18602	Si
1.59819	68.4698	302.389	-0.623832	0.444563	0.278512	2.1664	Si
1.13295	68.8014	302.597	-0.584187	0.493305	0.282894	2.15778	Si
0.494879	69.3402	302.906	-0.634969	0.520458	0.15325	2.14511	Si
-1.44079	70.9268	303.373	-0.665847	0.512074	0.109329	2.10963	Si
-2.73318	71.9207	303.585	-0.676819	0.469492	0.14501	2.08679	Si
-3.27024	72.2932	303.7	-0.676819	0.469492	0.14501	2.07738	Si
-5.43331	73.7937	304.164	0.0946391	0.926086	0.171146	2.03939	Si
-5.41718	73.9515	304.193	0.0987577	0.933556	0.123911	2.03734	Si
-5.09402	77.0064	304.598	-0.20137	0.898215	0.249478	1.99795	Si
-6.22412	82.0472	305.998	-0.24355	0.865009	0.312164	1.92952	Si
-6.44297	82.8245	306.279	-0.223178	0.866726	0.32143	1.91831	Si
-7.29457	86.1318	307.506	-0.262539	0.812805	0.40958	1.87055	Si
-7.34523	86.2886	307.585	-0.273274	0.773787	0.468175	1.86809	Si
-7.59938	87.0082	308.02	-0.23053	0.732749	0.545813	1.85625	Si
-7.81408	87.6907	308.528	-0.270892	0.561124	0.702747	1.84434	Si
-8.84099	89.8178	311.192	-0.493367	0.396698	0.701691	1.79566	Si
-11.5614	92.0052	315.061	-0.420968	0.430981	0.736851	1.72364	Si
-13.0645	93.544	317.692	-0.349538	0.00963321	-0.799612	1.67577	Si
-13.3114	93.5508	317.128	-0.349829	-0.100864	-0.781053	1.66613	Si
-14.3916	93.2394	314.716	-0.355452	-0.0801927	-0.781454	1.62383	Si
-14.9679	93.1094	313.449	-0.361903	-0.0955566	-0.740605	1.60126	Si
-15.2486	93.0352	312.874	-0.337128	-0.0601766	-0.798256	1.59037	Si
-15.7013	92.9544	311.802	-0.33698	-0.0930625	-0.76682	1.57143	Si
-16.2482	92.8034	310.558	-0.417118	0.181865	-0.550238	1.54836	Si
-17.4	93.3056	309.039	-0.39761	0.233243	-0.605756	1.50876	Si
-19.338	94.4425	306.086	-0.596261	-0.194491	-0.651525	1.43771	Si
-19.4764	94.3973	305.935	-0.549823	-0.281647	-0.680638	1.43423	Si
-20.0789	94.0887	305.189	-0.591758	-0.226124	-0.654126	1.41775	Si
-21.0933	93.7011	304.068	-0.637868	-0.0931836	-0.642938	1.39178	Si
-23.4161	93.3618	301.726	-0.594207	-0.218278	-0.280758	1.336	Si
-24.3433	93.0212	301.288	-0.556165	-0.331725	-0.255209	1.31149	Si
-24.5694	92.8863	301.185	-0.638271	-0.280166	-0.131088	1.30504	Si
-28.3248	91.2379	300.413	-0.601004	-0.308941	-0.184925	1.21131	Si
-30.2434	90.2517	299.823	-0.668908	0.431908	-0.272619	1.15814	Si
-30.8175	90.6224	299.589	-0.686378	0.440621	-0.358211	1.14346	Si
-31.7869	91.2447	299.083	-0.774066	0.342784	-0.486147	1.11912	Si
-32.2223	91.4375	298.81	-0.830626	0.231249	-0.535523	1.1093	Si
-32.6487	91.5562	298.535	-0.786424	0.343443	-0.500318	1.1003	Si
-36.2038	93.1088	296.273	-0.802221	0.328466	-0.538389	1.02061	Si
-36.717	93.3189	295.929	-0.894499	0.141993	-0.709306	1.00883	Si
-37.1608	93.3894	295.577	-0.874937	0.201984	-0.654456	0.999638	Si
-38.2154	93.6328	294.788	-0.873975	0.0901271	-0.561976	0.977185	Si
-38.3103	93.6426	294.727	-0.852856	0.0936554	-0.815747	0.975134	Si
-39.0933	93.7286	293.978	-0.825194	0.243709	-0.79368	0.957788	Si
-40.5743	94.166	292.553	-0.743498	0.455288	-0.810331	0.923532	Si
-41.2922	94.6056	291.771	-0.760968	0.438551	-0.892068	0.904719	Si
-42.0968	95.0693	290.828	-0.70598	0.50318	-0.799495	0.883882	Si
-42.4565	95.3257	290.42	-0.846303	0.239173	-0.76358	0.873711	Si
-42.6167	95.371	290.276	-0.796744	0.201206	-0.55664	0.869907	Si
-42.7528	95.4053	290.181	-0.801406	0.201367	-0.582676	0.866467	Si
-43.1361	95.5016	289.902	-0.118987	0.167217	-0.792035	0.856814	Si
-43.3873	95.8547	288.23	-0.423031	-0.322526	-0.752692	0.813938	Si
-43.4017	95.8436	288.204	-0.376061	-0.337726	-0.779956	0.813224	Si
-45.0115	94.3979	284.866	-0.393247	-0.610797	-0.429419	0.723773	Si
-45.1086	94.2472	284.76	-0.334005	-0.556039	-0.530692	0.718287	Si
-46.6325	91.7103	282.338	-0.283547	-0.223066	-0.757748	0.616425	Si
-46.679	91.6737	282.214	-0.366558	-0.213728	-0.689788	0.612462	Si
-46.7041	91.659	282.167	-0.292148	-0.298185	-0.706469	0.610807	Si
-47.5224	90.8238	280.188	-0.274654	-0.346503	-0.686309	0.542864	Si
-47.5474	90.7922	280.125	-0.214707	-0.212557	-0.770723	0.540524	Si
-47.5949	90.7453	279.955	-0.368426	-0.108056	-0.723973	0.534834	Si
-47.5949	90.7453	279.955	-0.0874975	0.630434	-0.413239	0.534829	Si
-48.1238	94.5559	277.457	-0.256029	0.615513	-0.375463	0.378392	Si
-48.2546	94.8702	277.265	-0.226895	0.644474	-0.323321	0.36296	Si
-48.4528	95.4332	276.983	-0.0951002	0.663014	-0.369871	0.336102	Si
-48.4928	95.712	276.827	-0.0951002	0.663014	-0.369871	0.322766	Si
-48.5205	95.9051	276.72	-0.124742	0.666895	-0.353052	0.313382	Si
-48.5517	96.0721	276.631	-0.101445	0.658136	-0.378485	0.305222	Si
-48.6221	96.5291	276.368	-0.0238521	0.671448	-0.371034	0.282369	Si
-48.632	96.8057	276.216	-0.175854	0.690269	-0.300444	0.268415	Si
-48.9925	98.2207	275.6	-0.581706	0.356458	-0.545546	0.197708	Si
-49.239	98.3718	275.368	-0.782473	-0.060089	-0.742145	0.181584	Si
-49.4893	98.3526	275.131	-0.141046	0.311278	0.672697	0.16912	Si
-49.4953	98.3659	275.16	-0.0195932	0.509277	0.56391	0.167423	Si
-49.501	98.5132	275.323	-0.124434	0.495161	0.567239	0.155907	Si
-49.6306	99.0289	275.914	-0.0317606	0.484984	0.591205	0.113722	Si
-49.6496	99.3185	276.267	-0.0833349	0.424023	0.632734	0.0879466	Si
-49.67	99.4227	276.422	-0.376281	0.374441	0.583778	0.0769649	Si
-49.8945	99.646	276.77	-0.376281	0.374441	0.583778	0.05	Si
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	93

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	153	187.209	0	-0.0161981	3.03323	0.261997	(87.5027,129.825,145.206)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.373676	-0.0502888	0	0	0	1	5	BN
-0.373676	-0.0502888	7.44935	0.0722946	0.00407778	0.997375	4.96066	BN
0.678012	0.00903182	21.9584	0.065867	0.110157	0.992002	4.88335	BN
0.723875	0.0857335	22.6492	0.251099	0.0917662	0.949627	4.87961	BN
4.9491	1.62987	38.6284	0.27044	0.0138147	0.957346	4.78904	BN
6.2777	1.69774	43.3316	0.270896	0.0142252	0.94243	4.76221	BN
9.56631	1.87043	54.7725	0.272206	-0.0237166	0.948206	4.69562	BN
9.69152	1.85952	55.2086	0.273016	-0.0076956	0.940376	4.69307	BN
13.2966	1.75791	67.6259	0.271626	-0.0458909	0.935967	4.61982	BN
13.3446	1.74979	67.7913	0.268124	-0.0694329	0.950792	4.61883	BN
16.182	1.01502	77.8531	0.278189	-0.0199987	0.916217	4.55939	BN
18.1874	0.870852	84.458	0.28294	0.0991405	0.888289	4.5185	BN
18.3941	0.943248	85.1067	0.221857	0.254887	0.878276	4.51433	BN
19.6564	2.39355	90.1041	0.23836	0.219381	0.886351	4.4818	BN
19.8971	2.61508	90.9991	0.259341	0.189301	0.888745	4.476	BN
22.5236	4.53226	100	0.259341	0.189301	0.888745	4.42093	Si
24.5969	6.04562	107.105	0.280194	0.170638	0.883721	4.36438	Si
28.1523	8.21082	118.318	0.277904	0.207336	0.866708	4.2738	Si
31.0787	10.3941	127.445	0.256365	0.175068	0.891586	4.19748	Si
32.11	11.0984	131.032	0.110588	0.40004	0.848483	4.16795	Si
32.87	13.8478	136.863	0.0799287	0.419073	0.842642	4.11725	Si
32.9264	14.1435	137.458	0.104983	0.535099	0.769482	4.112	Si
32.9627	14.3283	137.724	0.0820928	0.526899	0.777986	4.10942	Si
33.5456	18.0693	143.247	-0.0153491	0.496892	0.802115	4.05651	Si
33.4905	19.8504	146.123	-0.0827133	0.634497	0.693733	4.02955	Si
32.9709	23.8369	150.481	-0.0176065	0.582318	0.742754	3.98207	Si
32.9157	25.6606	152.807	0.101421	0.644446	0.683488	3.9582	Si
35.2212	40.3102	168.344	-0.0711384	0.724312	0.605567	3.78421	Si
34.8779	43.806	171.267	-0.0860556	0.828969	0.449661	3.74608	Si
34.8754	43.8296	171.28	0.0090162	0.865802	0.38483	3.74585	Si
35.01	56.7564	177.026	0.00366041	0.893336	0.315803	3.62704	Si
35.012	57.2383	177.196	0.00631837	0.669619	0.670339	3.62264	Si
35.0612	62.4524	182.416	0.021762	0.64209	0.696459	3.5592	Si
35.1636	65.4737	185.693	-0.0647296	0.835969	0.442408	3.52039	Si
35.1494	65.6579	185.79	0.164679	0.894354	0.275219	3.51855	Si
35.17	65.7699	185.825	0.102194	0.940409	0.110963	3.51751	Si
36.0833	74.1747	186.816	0.0495429	0.947146	0.0897806	3.44317	Si
36.2999	78.3155	187.209	0.186971	0.913229	-0.212475	3.40626	Si
37.1321	82.38	186.263	0.231028	0.90695	-0.189115	3.3684	Si
37.1387	82.4058	186.258	0.208766	0.916488	-0.15478	3.36816	Si
37.7349	85.0233	185.816	0.15566	0.92124	-0.195054	3.34367	Si
37.8441	85.6698	185.679	-0.128161	0.925651	-0.20923	3.33762	Si
37.7948	86.0261	185.598	-0.0971924	0.927183	-0.21989	3.3343	Si
37.6623	87.2902	185.299	-0.141154	0.906839	-0.278174	3.32253	Si
37.2132	90.1755	184.414	-0.179561	0.89689	-0.289751	3.29499	Si
35.1779	100.341	181.129	0.0329893	0.934024	-0.226031	3.19632	Si
35.2275	101.744	180.79	-0.048363	0.9181	-0.282146	3.18296	Si
34.9831	106.384	179.364	0.0792662	0.926369	-0.248859	3.1379	Si
35.3398	110.554	178.244	0.0452317	0.923319	-0.268499	3.09736	Si
35.8501	120.97	175.215	0.0436778	0.913982	-0.299254	2.99485	Si
